profile_id,platform_number,project_name,pi_name,cycle_number,direction,data_centre,dc_reference,data_state_indicator,data_mode,platform_type,float_serial_no,firmware_version,wmo_inst_type,juld,juld_qc,juld_location,latitude,longitude,position_qc,positioning_system,profile_pres_qc,profile_temp_qc,profile_psal_qc,vertical_sampling_scheme,config_mission_number,date,level,pres,pres_adjusted,temp,temp_adjusted,psal,psal_adjusted,pres_adjusted_error,temp_adjusted_error,psal_adjusted_error,pres_qc,pres_adjusted_qc,temp_qc,temp_adjusted_qc,psal_qc,psal_adjusted_qc
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,0,4.099999904632568,4.699999809265137,29.812000274658203,29.812000274658203,33.61899948120117,33.61883544921875,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,657,1318.0,1318.5999755859375,5.313000202178955,5.313000202178955,34.882999420166016,34.882713317871094,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,658,1320.0,1320.5999755859375,5.307000160217285,5.307000160217285,34.882999420166016,34.882713317871094,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,659,1322.0,1322.5999755859375,5.300000190734863,5.300000190734863,34.882999420166016,34.882713317871094,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,660,1324.0,1324.5999755859375,5.295000076293945,5.295000076293945,34.882999420166016,34.882713317871094,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,661,1326.0,1326.5999755859375,5.288000106811523,5.288000106811523,34.88199996948242,34.8817138671875,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,662,1328.0,1328.5999755859375,5.28000020980835,5.28000020980835,34.88199996948242,34.8817138671875,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,663,1330.0,1330.5999755859375,5.269000053405762,5.269000053405762,34.88199996948242,34.8817138671875,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,664,1332.0,1332.5999755859375,5.261000156402588,5.261000156402588,34.88100051879883,34.880714416503906,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,665,1334.0,1334.5999755859375,5.255000114440918,5.255000114440918,34.88100051879883,34.880714416503906,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,666,1336.0,1336.5999755859375,5.250999927520752,5.250999927520752,34.88100051879883,34.880714416503906,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,667,1338.0,1338.5999755859375,5.247000217437744,5.247000217437744,34.88100051879883,34.880714416503906,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,668,1340.0,1340.5999755859375,5.241000175476074,5.241000175476074,34.880001068115234,34.87971496582031,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,669,1342.0,1342.5999755859375,5.23199987411499,5.23199987411499,34.880001068115234,34.87971496582031,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,670,1344.0,1344.5999755859375,5.2210001945495605,5.2210001945495605,34.880001068115234,34.87971496582031,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,671,1346.0,1346.5999755859375,5.215000152587891,5.215000152587891,34.880001068115234,34.87971496582031,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,672,1348.0,1348.5999755859375,5.210999965667725,5.210999965667725,34.87900161743164,34.87871551513672,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,673,1350.0,1350.5999755859375,5.209000110626221,5.209000110626221,34.87900161743164,34.87871551513672,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,674,1352.0,1352.5999755859375,5.204999923706055,5.204999923706055,34.87900161743164,34.87871551513672,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,675,1354.0,1354.5999755859375,5.202000141143799,5.202000141143799,34.87900161743164,34.87871551513672,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,676,1356.0,1356.5999755859375,5.197999954223633,5.197999954223633,34.87900161743164,34.87871551513672,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,677,1358.0,1358.5999755859375,5.190999984741211,5.190999984741211,34.87900161743164,34.87871551513672,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,678,1360.0,1360.5999755859375,5.186999797821045,5.186999797821045,34.87799835205078,34.877716064453125,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,679,1362.0,1362.5999755859375,5.181000232696533,5.181000232696533,34.87799835205078,34.877716064453125,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,680,1364.0,1364.5999755859375,5.168000221252441,5.168000221252441,34.87799835205078,34.877716064453125,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,681,1366.0,1366.5999755859375,5.1620001792907715,5.1620001792907715,34.87699890136719,34.87671661376953,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,124,b'A',IN,None,None,b'A',None,None,None,None,24729.6873263889,b'1',24729.698958333116,13.378,85.641,b'1',None,b'B',b'B',b'B',None,3,2017-09-15 16:29:45,682,1368.0,1368.5999755859375,5.1519999504089355,5.1519999504089355,34.87699890136719,34.87671661376953,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
