profile_id,platform_number,project_name,pi_name,cycle_number,direction,data_centre,dc_reference,data_state_indicator,data_mode,platform_type,float_serial_no,firmware_version,wmo_inst_type,juld,juld_qc,juld_location,latitude,longitude,position_qc,positioning_system,vertical_sampling_scheme,config_mission_number,profile_pres_qc,profile_temp_qc,profile_psal_qc,date,level,pres,pres_adjusted,pres_adjusted_error,temp,temp_adjusted,temp_adjusted_error,psal,psal_adjusted,psal_adjusted_error,pres_qc,pres_adjusted_qc,temp_qc,temp_adjusted_qc,psal_qc,psal_adjusted_qc
0,None,None,None,207,b'A',AO,None,None,b'A',None,None,None,None,25789.28339121196,b'1',25789.292824082782,-39.533,43.844,b'1',None,None,1,b'A',b'A',b'F',2020-08-10 06:48:05,0,5.5,5.699999809265137,None,12.425000190734863,12.425000190734863,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,207,b'A',AO,None,None,b'A',None,None,None,None,25789.28339121196,b'1',25789.292824082782,-39.533,43.844,b'1',None,None,1,b'A',b'A',b'F',2020-08-10 06:48:05,57,1350.5,1350.699951171875,None,3.2679998874664307,3.2679998874664307,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,207,b'A',AO,None,None,b'A',None,None,None,None,25789.28339121196,b'1',25789.292824082782,-39.533,43.844,b'1',None,None,1,b'A',b'A',b'F',2020-08-10 06:48:05,56,1299.9000244140625,1300.0999755859375,None,3.3329999446868896,3.3329999446868896,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,207,b'A',AO,None,None,b'A',None,None,None,None,25789.28339121196,b'1',25789.292824082782,-39.533,43.844,b'1',None,None,1,b'A',b'A',b'F',2020-08-10 06:48:05,55,1249.9000244140625,1250.0999755859375,None,3.4200000762939453,3.4200000762939453,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,207,b'A',AO,None,None,b'A',None,None,None,None,25789.28339121196,b'1',25789.292824082782,-39.533,43.844,b'1',None,None,1,b'A',b'A',b'F',2020-08-10 06:48:05,54,1200.0,1200.199951171875,None,3.5369999408721924,3.5369999408721924,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,207,b'A',AO,None,None,b'A',None,None,None,None,25789.28339121196,b'1',25789.292824082782,-39.533,43.844,b'1',None,None,1,b'A',b'A',b'F',2020-08-10 06:48:05,53,1149.9000244140625,1150.0999755859375,None,3.6040000915527344,3.6040000915527344,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,207,b'A',AO,None,None,b'A',None,None,None,None,25789.28339121196,b'1',25789.292824082782,-39.533,43.844,b'1',None,None,1,b'A',b'A',b'F',2020-08-10 06:48:05,52,1099.699951171875,1099.89990234375,None,3.9089999198913574,3.9089999198913574,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,207,b'A',AO,None,None,b'A',None,None,None,None,25789.28339121196,b'1',25789.292824082782,-39.533,43.844,b'1',None,None,1,b'A',b'A',b'F',2020-08-10 06:48:05,51,1050.300048828125,1050.5,None,4.046999931335449,4.046999931335449,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,207,b'A',AO,None,None,b'A',None,None,None,None,25789.28339121196,b'1',25789.292824082782,-39.533,43.844,b'1',None,None,1,b'A',b'A',b'F',2020-08-10 06:48:05,58,1400.300048828125,1400.5,None,3.2079999446868896,3.2079999446868896,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,207,b'A',AO,None,None,b'A',None,None,None,None,25789.28339121196,b'1',25789.292824082782,-39.533,43.844,b'1',None,None,1,b'A',b'A',b'F',2020-08-10 06:48:05,50,1000.0,1000.2000122070312,None,4.191999912261963,4.191999912261963,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,207,b'A',AO,None,None,b'A',None,None,None,None,25789.28339121196,b'1',25789.292824082782,-39.533,43.844,b'1',None,None,1,b'A',b'A',b'F',2020-08-10 06:48:05,48,900.0999755859375,900.2999877929688,None,4.60699987411499,4.60699987411499,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,207,b'A',AO,None,None,b'A',None,None,None,None,25789.28339121196,b'1',25789.292824082782,-39.533,43.844,b'1',None,None,1,b'A',b'A',b'F',2020-08-10 06:48:05,47,850.2999877929688,850.5,None,4.980999946594238,4.980999946594238,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,207,b'A',AO,None,None,b'A',None,None,None,None,25789.28339121196,b'1',25789.292824082782,-39.533,43.844,b'1',None,None,1,b'A',b'A',b'F',2020-08-10 06:48:05,46,800.2000122070312,800.4000244140625,None,5.514999866485596,5.514999866485596,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,207,b'A',AO,None,None,b'A',None,None,None,None,25789.28339121196,b'1',25789.292824082782,-39.533,43.844,b'1',None,None,1,b'A',b'A',b'F',2020-08-10 06:48:05,45,749.7999877929688,750.0,None,5.9120001792907715,5.9120001792907715,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
