profile_id,platform_number,project_name,pi_name,cycle_number,direction,data_centre,dc_reference,data_state_indicator,data_mode,platform_type,float_serial_no,firmware_version,wmo_inst_type,juld,juld_qc,juld_location,latitude,longitude,position_qc,positioning_system,profile_pres_qc,profile_temp_qc,profile_psal_qc,vertical_sampling_scheme,config_mission_number,date,level,pres,pres_adjusted,temp,temp_adjusted,psal,psal_adjusted,pres_adjusted_error,temp_adjusted_error,psal_adjusted_error,pres_qc,pres_adjusted_qc,temp_qc,temp_adjusted_qc,psal_qc,psal_adjusted_qc
0,None,None,None,183,b'A',CS,None,None,b'A',None,None,None,None,25509.160949074198,b'1',25509.172916666605,-1.92,84.149,b'1',None,b'A',b'A',b'A',None,1,2019-11-04 03:51:46,0,2.799999952316284,3.1600000858306885,28.15999984741211,28.15999984741211,34.29100036621094,34.2908935546875,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,183,b'A',CS,None,None,b'A',None,None,None,None,25509.160949074198,b'1',25509.172916666605,-1.92,84.149,b'1',None,b'A',b'A',b'A',None,1,2019-11-04 03:51:46,654,1310.0,1310.3599853515625,4.921999931335449,4.921999931335449,34.84400177001953,34.84382629394531,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,183,b'A',CS,None,None,b'A',None,None,None,None,25509.160949074198,b'1',25509.172916666605,-1.92,84.149,b'1',None,b'A',b'A',b'A',None,1,2019-11-04 03:51:46,655,1312.0,1312.3599853515625,4.914000034332275,4.914000034332275,34.84400177001953,34.84382629394531,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,183,b'A',CS,None,None,b'A',None,None,None,None,25509.160949074198,b'1',25509.172916666605,-1.92,84.149,b'1',None,b'A',b'A',b'A',None,1,2019-11-04 03:51:46,656,1314.0,1314.3599853515625,4.909999847412109,4.909999847412109,34.84400177001953,34.84382629394531,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,183,b'A',CS,None,None,b'A',None,None,None,None,25509.160949074198,b'1',25509.172916666605,-1.92,84.149,b'1',None,b'A',b'A',b'A',None,1,2019-11-04 03:51:46,657,1316.0,1316.3599853515625,4.906000137329102,4.906000137329102,34.84400177001953,34.84382629394531,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,183,b'A',CS,None,None,b'A',None,None,None,None,25509.160949074198,b'1',25509.172916666605,-1.92,84.149,b'1',None,b'A',b'A',b'A',None,1,2019-11-04 03:51:46,658,1318.0,1318.3599853515625,4.9029998779296875,4.9029998779296875,34.84400177001953,34.84382629394531,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,183,b'A',CS,None,None,b'A',None,None,None,None,25509.160949074198,b'1',25509.172916666605,-1.92,84.149,b'1',None,b'A',b'A',b'A',None,1,2019-11-04 03:51:46,659,1320.0999755859375,1320.4599609375,4.8979997634887695,4.8979997634887695,34.84400177001953,34.84382629394531,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,183,b'A',CS,None,None,b'A',None,None,None,None,25509.160949074198,b'1',25509.172916666605,-1.92,84.149,b'1',None,b'A',b'A',b'A',None,1,2019-11-04 03:51:46,660,1322.0,1322.3599853515625,4.888000011444092,4.888000011444092,34.84299850463867,34.84282684326172,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,183,b'A',CS,None,None,b'A',None,None,None,None,25509.160949074198,b'1',25509.172916666605,-1.92,84.149,b'1',None,b'A',b'A',b'A',None,1,2019-11-04 03:51:46,661,1324.0,1324.3599853515625,4.874000072479248,4.874000072479248,34.84299850463867,34.84282684326172,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,183,b'A',CS,None,None,b'A',None,None,None,None,25509.160949074198,b'1',25509.172916666605,-1.92,84.149,b'1',None,b'A',b'A',b'A',None,1,2019-11-04 03:51:46,662,1326.0,1326.3599853515625,4.85699987411499,4.85699987411499,34.84199905395508,34.841827392578125,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,183,b'A',CS,None,None,b'A',None,None,None,None,25509.160949074198,b'1',25509.172916666605,-1.92,84.149,b'1',None,b'A',b'A',b'A',None,1,2019-11-04 03:51:46,663,1328.0,1328.3599853515625,4.8379998207092285,4.8379998207092285,34.84199905395508,34.841827392578125,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,183,b'A',CS,None,None,b'A',None,None,None,None,25509.160949074198,b'1',25509.172916666605,-1.92,84.149,b'1',None,b'A',b'A',b'A',None,1,2019-11-04 03:51:46,664,1330.0,1330.3599853515625,4.828999996185303,4.828999996185303,34.84199905395508,34.841827392578125,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,183,b'A',CS,None,None,b'A',None,None,None,None,25509.160949074198,b'1',25509.172916666605,-1.92,84.149,b'1',None,b'A',b'A',b'A',None,1,2019-11-04 03:51:46,665,1332.0,1332.3599853515625,4.824999809265137,4.824999809265137,34.84199905395508,34.841827392578125,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
