profile_id,platform_number,project_name,pi_name,cycle_number,direction,data_centre,dc_reference,data_state_indicator,data_mode,platform_type,float_serial_no,firmware_version,wmo_inst_type,juld,juld_qc,juld_location,latitude,longitude,position_qc,positioning_system,profile_pres_qc,profile_temp_qc,profile_psal_qc,vertical_sampling_scheme,config_mission_number,date,level,pres,pres_adjusted,temp,temp_adjusted,psal,psal_adjusted,pres_adjusted_error,temp_adjusted_error,psal_adjusted_error,pres_qc,pres_adjusted_qc,temp_qc,temp_adjusted_qc,psal_qc,psal_adjusted_qc
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,0,4.199999809265137,4.0,27.849000930786133,27.849000930786133,20.549999237060547,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,656,1316.0,1315.800048828125,4.359000205993652,4.359000205993652,22.92799949645996,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,657,1318.0,1317.800048828125,4.355999946594238,4.355999946594238,22.929000854492188,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,658,1320.0,1319.800048828125,4.357999801635742,4.357999801635742,22.929000854492188,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,659,1322.0,1321.800048828125,4.359000205993652,4.359000205993652,22.929000854492188,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,660,1324.0,1323.800048828125,4.355999946594238,4.355999946594238,22.930999755859375,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,661,1326.0,1325.800048828125,4.349999904632568,4.349999904632568,22.933000564575195,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,662,1328.0,1327.800048828125,4.35699987411499,4.35699987411499,22.933000564575195,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,663,1330.0,1329.800048828125,4.361000061035156,4.361000061035156,22.933000564575195,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,664,1332.0,1331.800048828125,4.36299991607666,4.36299991607666,22.933000564575195,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,665,1334.0,1333.800048828125,4.364999771118164,4.364999771118164,22.93199920654297,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,666,1336.0,1335.800048828125,4.36899995803833,4.36899995803833,22.93199920654297,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,667,1338.0,1337.800048828125,4.369999885559082,4.369999885559082,22.930999755859375,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,668,1340.0,1339.800048828125,4.368000030517578,4.368000030517578,22.930999755859375,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,669,1342.0,1341.800048828125,4.363999843597412,4.363999843597412,22.93199920654297,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,670,1344.0,1343.800048828125,4.361000061035156,4.361000061035156,22.93199920654297,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,671,1346.0,1345.800048828125,4.357999801635742,4.357999801635742,22.930999755859375,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,672,1348.0,1347.800048828125,4.35099983215332,4.35099983215332,22.93199920654297,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,673,1350.0,1349.800048828125,4.343999862670898,4.343999862670898,22.933000564575195,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,674,1352.0,1351.800048828125,4.341000080108643,4.341000080108643,22.933000564575195,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,675,1354.0,1353.800048828125,4.339000225067139,4.339000225067139,22.93400001525879,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,676,1356.0,1355.800048828125,4.3379998207092285,4.3379998207092285,22.93400001525879,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,677,1358.0,1357.800048828125,4.3379998207092285,4.3379998207092285,22.933000564575195,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,167,b'A',CS,None,None,b'A',None,None,None,None,25743.154768518638,b'1',25743.166435185354,-10.952,98.177,b'1',None,b'A',b'B',b'F',None,1,2020-06-25 03:42:52,678,1360.0,1359.800048828125,4.336999893188477,4.336999893188477,22.933000564575195,None,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
