profile_id,platform_number,project_name,pi_name,cycle_number,direction,data_centre,dc_reference,data_state_indicator,data_mode,platform_type,float_serial_no,firmware_version,wmo_inst_type,juld,juld_qc,juld_location,latitude,longitude,position_qc,positioning_system,vertical_sampling_scheme,config_mission_number,profile_pres_qc,profile_temp_qc,profile_psal_qc,date,level,pres,pres_adjusted,pres_adjusted_error,temp,temp_adjusted,temp_adjusted_error,psal,psal_adjusted,psal_adjusted_error,pres_qc,pres_adjusted_qc,temp_qc,temp_adjusted_qc,psal_qc,psal_adjusted_qc
0,None,None,None,121,b'A',AO,None,None,b'R',None,None,None,None,25611.667962982847,b'1',25611.670833353302,-33.98164,36.04633,b'1',None,None,5,b'A',b'A',b'A',2020-02-14 16:01:52,0,1.159999966621399,None,None,24.839000701904297,None,None,35.524200439453125,None,None,b'1',None,b'1',None,b'1',None
1,None,None,None,121,b'A',AO,None,None,b'R',None,None,None,None,25611.667962982847,b'1',25611.670833353302,-33.98164,36.04633,b'1',None,None,5,b'A',b'A',b'A',2020-02-14 16:01:52,224,57.79999923706055,None,None,20.988000869750977,None,None,35.49700164794922,None,None,b'1',None,b'1',None,b'1',None
1,None,None,None,121,b'A',AO,None,None,b'R',None,None,None,None,25611.667962982847,b'1',25611.670833353302,-33.98164,36.04633,b'1',None,None,5,b'A',b'A',b'A',2020-02-14 16:01:52,223,57.52000045776367,None,None,21.000999450683594,None,None,35.495399475097656,None,None,b'1',None,b'1',None,b'1',None
1,None,None,None,121,b'A',AO,None,None,b'R',None,None,None,None,25611.667962982847,b'1',25611.670833353302,-33.98164,36.04633,b'1',None,None,5,b'A',b'A',b'A',2020-02-14 16:01:52,222,57.2400016784668,None,None,21.007999420166016,None,None,35.49599838256836,None,None,b'1',None,b'1',None,b'1',None
1,None,None,None,121,b'A',AO,None,None,b'R',None,None,None,None,25611.667962982847,b'1',25611.670833353302,-33.98164,36.04633,b'1',None,None,5,b'A',b'A',b'A',2020-02-14 16:01:52,221,56.959999084472656,None,None,21.011999130249023,None,None,35.497398376464844,None,None,b'1',None,b'1',None,b'1',None
1,None,None,None,121,b'A',AO,None,None,b'R',None,None,None,None,25611.667962982847,b'1',25611.670833353302,-33.98164,36.04633,b'1',None,None,5,b'A',b'A',b'A',2020-02-14 16:01:52,220,56.68000030517578,None,None,21.01799964904785,None,None,35.499000549316406,None,None,b'1',None,b'1',None,b'1',None
1,None,None,None,121,b'A',AO,None,None,b'R',None,None,None,None,25611.667962982847,b'1',25611.670833353302,-33.98164,36.04633,b'1',None,None,5,b'A',b'A',b'A',2020-02-14 16:01:52,219,56.400001525878906,None,None,21.042999267578125,None,None,35.505401611328125,None,None,b'1',None,b'1',None,b'1',None
1,None,None,None,121,b'A',AO,None,None,b'R',None,None,None,None,25611.667962982847,b'1',25611.670833353302,-33.98164,36.04633,b'1',None,None,5,b'A',b'A',b'A',2020-02-14 16:01:52,218,56.119998931884766,None,None,21.06800079345703,None,None,35.50619888305664,None,None,b'1',None,b'1',None,b'1',None
1,None,None,None,121,b'A',AO,None,None,b'R',None,None,None,None,25611.667962982847,b'1',25611.670833353302,-33.98164,36.04633,b'1',None,None,5,b'A',b'A',b'A',2020-02-14 16:01:52,217,55.84000015258789,None,None,21.08099937438965,None,None,35.5078010559082,None,None,b'1',None,b'1',None,b'1',None
1,None,None,None,121,b'A',AO,None,None,b'R',None,None,None,None,25611.667962982847,b'1',25611.670833353302,-33.98164,36.04633,b'1',None,None,5,b'A',b'A',b'A',2020-02-14 16:01:52,216,55.560001373291016,None,None,21.09600067138672,None,None,35.50960159301758,None,None,b'1',None,b'1',None,b'1',None
1,None,None,None,121,b'A',AO,None,None,b'R',None,None,None,None,25611.667962982847,b'1',25611.670833353302,-33.98164,36.04633,b'1',None,None,5,b'A',b'A',b'A',2020-02-14 16:01:52,215,55.279998779296875,None,None,21.11400032043457,None,None,35.51620101928711,None,None,b'1',None,b'1',None,b'1',None
1,None,None,None,121,b'A',AO,None,None,b'R',None,None,None,None,25611.667962982847,b'1',25611.670833353302,-33.98164,36.04633,b'1',None,None,5,b'A',b'A',b'A',2020-02-14 16:01:52,214,55.0,None,None,21.177000045776367,None,None,35.51839828491211,None,None,b'1',None,b'1',None,b'1',None
1,None,None,None,121,b'A',AO,None,None,b'R',None,None,None,None,25611.667962982847,b'1',25611.670833353302,-33.98164,36.04633,b'1',None,None,5,b'A',b'A',b'A',2020-02-14 16:01:52,225,58.08000183105469,None,None,20.94300079345703,None,None,35.50199890136719,None,None,b'1',None,b'1',None,b'1',None
1,None,None,None,121,b'A',AO,None,None,b'R',None,None,None,None,25611.667962982847,b'1',25611.670833353302,-33.98164,36.04633,b'1',None,None,5,b'A',b'A',b'A',2020-02-14 16:01:52,213,54.720001220703125,None,None,21.235000610351562,None,None,35.512001037597656,None,None,b'1',None,b'1',None,b'1',None
1,None,None,None,121,b'A',AO,None,None,b'R',None,None,None,None,25611.667962982847,b'1',25611.670833353302,-33.98164,36.04633,b'1',None,None,5,b'A',b'A',b'A',2020-02-14 16:01:52,211,54.15999984741211,None,None,21.28700065612793,None,None,35.51319885253906,None,None,b'1',None,b'1',None,b'1',None
1,None,None,None,121,b'A',AO,None,None,b'R',None,None,None,None,25611.667962982847,b'1',25611.670833353302,-33.98164,36.04633,b'1',None,None,5,b'A',b'A',b'A',2020-02-14 16:01:52,210,53.880001068115234,None,None,21.30299949645996,None,None,35.51499938964844,None,None,b'1',None,b'1',None,b'1',None
1,None,None,None,121,b'A',AO,None,None,b'R',None,None,None,None,25611.667962982847,b'1',25611.670833353302,-33.98164,36.04633,b'1',None,None,5,b'A',b'A',b'A',2020-02-14 16:01:52,209,53.599998474121094,None,None,21.31100082397461,None,None,35.514400482177734,None,None,b'1',None,b'1',None,b'1',None
1,None,None,None,121,b'A',AO,None,None,b'R',None,None,None,None,25611.667962982847,b'1',25611.670833353302,-33.98164,36.04633,b'1',None,None,5,b'A',b'A',b'A',2020-02-14 16:01:52,208,53.31999969482422,None,None,21.31599998474121,None,None,35.5172004699707,None,None,b'1',None,b'1',None,b'1',None
