profile_id,platform_number,project_name,pi_name,cycle_number,direction,data_centre,dc_reference,data_state_indicator,data_mode,platform_type,float_serial_no,firmware_version,wmo_inst_type,juld,juld_qc,juld_location,latitude,longitude,position_qc,positioning_system,profile_pres_qc,profile_temp_qc,profile_psal_qc,vertical_sampling_scheme,config_mission_number,date,level,pres,pres_adjusted,temp,temp_adjusted,psal,psal_adjusted,pres_adjusted_error,temp_adjusted_error,psal_adjusted_error,pres_qc,pres_adjusted_qc,temp_qc,temp_adjusted_qc,psal_qc,psal_adjusted_qc
0,None,None,None,8,b'A',IN,None,None,b'A',None,None,None,None,25712.574305555783,b'1',25712.618680555373,-33.152,59.154,b'1',None,b'D',b'D',b'D',None,1,2020-05-25 13:47:00,0,0.0,0.0,0.0,0.0,,,None,None,None,b'1',b'1',b'1',b'1',b'4',b'4'
0,None,None,None,8,b'A',IN,None,None,b'A',None,None,None,None,25712.574305555783,b'1',25712.618680555373,-33.152,59.154,b'1',None,b'D',b'D',b'D',None,1,2020-05-25 13:47:00,226,0.0,,0.0,,,,None,None,None,b'4',b'4',b'4',b'4',b'4',b'4'
0,None,None,None,8,b'A',IN,None,None,b'A',None,None,None,None,25712.574305555783,b'1',25712.618680555373,-33.152,59.154,b'1',None,b'D',b'D',b'D',None,1,2020-05-25 13:47:00,225,0.0,,0.0,,,,None,None,None,b'4',b'4',b'4',b'4',b'4',b'4'
0,None,None,None,8,b'A',IN,None,None,b'A',None,None,None,None,25712.574305555783,b'1',25712.618680555373,-33.152,59.154,b'1',None,b'D',b'D',b'D',None,1,2020-05-25 13:47:00,224,0.0,,0.0,,,,None,None,None,b'4',b'4',b'4',b'4',b'4',b'4'
0,None,None,None,8,b'A',IN,None,None,b'A',None,None,None,None,25712.574305555783,b'1',25712.618680555373,-33.152,59.154,b'1',None,b'D',b'D',b'D',None,1,2020-05-25 13:47:00,223,0.0,,0.0,,,,None,None,None,b'4',b'4',b'4',b'4',b'4',b'4'
0,None,None,None,8,b'A',IN,None,None,b'A',None,None,None,None,25712.574305555783,b'1',25712.618680555373,-33.152,59.154,b'1',None,b'D',b'D',b'D',None,1,2020-05-25 13:47:00,222,0.0,,0.0,,,,None,None,None,b'4',b'4',b'4',b'4',b'4',b'4'
0,None,None,None,8,b'A',IN,None,None,b'A',None,None,None,None,25712.574305555783,b'1',25712.618680555373,-33.152,59.154,b'1',None,b'D',b'D',b'D',None,1,2020-05-25 13:47:00,221,0.0,,0.0,,,,None,None,None,b'4',b'4',b'4',b'4',b'4',b'4'
0,None,None,None,8,b'A',IN,None,None,b'A',None,None,None,None,25712.574305555783,b'1',25712.618680555373,-33.152,59.154,b'1',None,b'D',b'D',b'D',None,1,2020-05-25 13:47:00,220,0.0,,0.0,,,,None,None,None,b'4',b'4',b'4',b'4',b'4',b'4'
0,None,None,None,8,b'A',IN,None,None,b'A',None,None,None,None,25712.574305555783,b'1',25712.618680555373,-33.152,59.154,b'1',None,b'D',b'D',b'D',None,1,2020-05-25 13:47:00,227,0.0,,0.0,,,,None,None,None,b'4',b'4',b'4',b'4',b'4',b'4'
0,None,None,None,8,b'A',IN,None,None,b'A',None,None,None,None,25712.574305555783,b'1',25712.618680555373,-33.152,59.154,b'1',None,b'D',b'D',b'D',None,1,2020-05-25 13:47:00,219,0.0,,0.0,,,,None,None,None,b'4',b'4',b'4',b'4',b'4',b'4'
0,None,None,None,8,b'A',IN,None,None,b'A',None,None,None,None,25712.574305555783,b'1',25712.618680555373,-33.152,59.154,b'1',None,b'D',b'D',b'D',None,1,2020-05-25 13:47:00,217,0.0,,0.0,,,,None,None,None,b'4',b'4',b'4',b'4',b'4',b'4'
0,None,None,None,8,b'A',IN,None,None,b'A',None,None,None,None,25712.574305555783,b'1',25712.618680555373,-33.152,59.154,b'1',None,b'D',b'D',b'D',None,1,2020-05-25 13:47:00,216,0.0,,0.0,,,,None,None,None,b'4',b'4',b'4',b'4',b'4',b'4'
0,None,None,None,8,b'A',IN,None,None,b'A',None,None,None,None,25712.574305555783,b'1',25712.618680555373,-33.152,59.154,b'1',None,b'D',b'D',b'D',None,1,2020-05-25 13:47:00,215,0.0,,0.0,,,,None,None,None,b'4',b'4',b'4',b'4',b'4',b'4'
