profile_id,platform_number,project_name,pi_name,cycle_number,direction,data_centre,dc_reference,data_state_indicator,data_mode,platform_type,float_serial_no,firmware_version,wmo_inst_type,juld,juld_qc,juld_location,latitude,longitude,position_qc,positioning_system,profile_pres_qc,profile_temp_qc,profile_psal_qc,vertical_sampling_scheme,config_mission_number,date,level,pres,pres_adjusted,temp,temp_adjusted,psal,psal_adjusted,pres_adjusted_error,temp_adjusted_error,psal_adjusted_error,pres_qc,pres_adjusted_qc,temp_qc,temp_adjusted_qc,psal_qc,psal_adjusted_qc
0,None,None,None,156,b'A',IN,None,None,b'A',None,None,None,None,24883.40231481474,b'1',24883.41273148125,13.25,82.049,b'1',None,b'B',b'B',b'B',None,3,2018-02-16 09:39:19,0,4.0,4.5,26.86199951171875,26.86199951171875,32.05500030517578,32.05485916137695,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,156,b'A',IN,None,None,b'A',None,None,None,None,24883.40231481474,b'1',24883.41273148125,13.25,82.049,b'1',None,b'B',b'B',b'B',None,3,2018-02-16 09:39:19,656,1316.0,1316.5,5.285999774932861,5.285999774932861,34.882999420166016,34.88276290893555,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,156,b'A',IN,None,None,b'A',None,None,None,None,24883.40231481474,b'1',24883.41273148125,13.25,82.049,b'1',None,b'B',b'B',b'B',None,3,2018-02-16 09:39:19,657,1318.0,1318.5,5.271999835968018,5.271999835968018,34.882999420166016,34.88276290893555,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,156,b'A',IN,None,None,b'A',None,None,None,None,24883.40231481474,b'1',24883.41273148125,13.25,82.049,b'1',None,b'B',b'B',b'B',None,3,2018-02-16 09:39:19,658,1320.0,1320.5,5.257999897003174,5.257999897003174,34.88199996948242,34.88176345825195,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,156,b'A',IN,None,None,b'A',None,None,None,None,24883.40231481474,b'1',24883.41273148125,13.25,82.049,b'1',None,b'B',b'B',b'B',None,3,2018-02-16 09:39:19,659,1322.0,1322.5,5.245999813079834,5.245999813079834,34.88199996948242,34.88176345825195,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,156,b'A',IN,None,None,b'A',None,None,None,None,24883.40231481474,b'1',24883.41273148125,13.25,82.049,b'1',None,b'B',b'B',b'B',None,3,2018-02-16 09:39:19,660,1324.0,1324.5,5.235000133514404,5.235000133514404,34.88100051879883,34.88076400756836,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,156,b'A',IN,None,None,b'A',None,None,None,None,24883.40231481474,b'1',24883.41273148125,13.25,82.049,b'1',None,b'B',b'B',b'B',None,3,2018-02-16 09:39:19,661,1326.0,1326.5,5.2230000495910645,5.2230000495910645,34.88100051879883,34.88076400756836,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,156,b'A',IN,None,None,b'A',None,None,None,None,24883.40231481474,b'1',24883.41273148125,13.25,82.049,b'1',None,b'B',b'B',b'B',None,3,2018-02-16 09:39:19,662,1328.0,1328.5,5.2170000076293945,5.2170000076293945,34.88100051879883,34.88076400756836,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,156,b'A',IN,None,None,b'A',None,None,None,None,24883.40231481474,b'1',24883.41273148125,13.25,82.049,b'1',None,b'B',b'B',b'B',None,3,2018-02-16 09:39:19,663,1330.0,1330.5,5.210999965667725,5.210999965667725,34.88100051879883,34.88076400756836,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,156,b'A',IN,None,None,b'A',None,None,None,None,24883.40231481474,b'1',24883.41273148125,13.25,82.049,b'1',None,b'B',b'B',b'B',None,3,2018-02-16 09:39:19,664,1332.0,1332.5,5.202000141143799,5.202000141143799,34.880001068115234,34.8797607421875,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
