profile_id,platform_number,project_name,pi_name,cycle_number,direction,data_centre,dc_reference,data_state_indicator,data_mode,platform_type,float_serial_no,firmware_version,wmo_inst_type,juld,juld_qc,juld_location,latitude,longitude,position_qc,positioning_system,profile_pres_qc,profile_temp_qc,profile_psal_qc,vertical_sampling_scheme,config_mission_number,date,level,pres,pres_adjusted,temp,temp_adjusted,psal,psal_adjusted,pres_adjusted_error,temp_adjusted_error,psal_adjusted_error,pres_qc,pres_adjusted_qc,temp_qc,temp_adjusted_qc,psal_qc,psal_adjusted_qc
0,None,None,None,196,b'A',IN,None,None,b'A',None,None,None,None,25626.72268518526,b'1',25626.731365740765,1.96,76.103,b'1',None,b'B',b'B',b'B',None,2,2020-02-29 17:20:40,0,4.199999809265137,4.960000038146973,29.183000564575195,29.183000564575195,34.869998931884766,34.869781494140625,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,196,b'A',IN,None,None,b'A',None,None,None,None,25626.72268518526,b'1',25626.731365740765,1.96,76.103,b'1',None,b'B',b'B',b'B',None,2,2020-02-29 17:20:40,206,416.0,416.760009765625,11.170999526977539,11.170999526977539,35.05699920654297,35.05666732788086,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,196,b'A',IN,None,None,b'A',None,None,None,None,25626.72268518526,b'1',25626.731365740765,1.96,76.103,b'1',None,b'B',b'B',b'B',None,2,2020-02-29 17:20:40,205,414.0,414.760009765625,11.215999603271484,11.215999603271484,35.06100082397461,35.0606689453125,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,196,b'A',IN,None,None,b'A',None,None,None,None,25626.72268518526,b'1',25626.731365740765,1.96,76.103,b'1',None,b'B',b'B',b'B',None,2,2020-02-29 17:20:40,204,412.0,412.760009765625,11.34000015258789,11.34000015258789,35.06700134277344,35.06666946411133,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,196,b'A',IN,None,None,b'A',None,None,None,None,25626.72268518526,b'1',25626.731365740765,1.96,76.103,b'1',None,b'B',b'B',b'B',None,2,2020-02-29 17:20:40,203,410.0,410.760009765625,11.39900016784668,11.39900016784668,35.07400131225586,35.07366943359375,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,196,b'A',IN,None,None,b'A',None,None,None,None,25626.72268518526,b'1',25626.731365740765,1.96,76.103,b'1',None,b'B',b'B',b'B',None,2,2020-02-29 17:20:40,202,408.0,408.760009765625,11.416999816894531,11.416999816894531,35.077999114990234,35.07767105102539,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,196,b'A',IN,None,None,b'A',None,None,None,None,25626.72268518526,b'1',25626.731365740765,1.96,76.103,b'1',None,b'B',b'B',b'B',None,2,2020-02-29 17:20:40,201,406.0,406.760009765625,11.440999984741211,11.440999984741211,35.08300018310547,35.08266830444336,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,196,b'A',IN,None,None,b'A',None,None,None,None,25626.72268518526,b'1',25626.731365740765,1.96,76.103,b'1',None,b'B',b'B',b'B',None,2,2020-02-29 17:20:40,200,404.0,404.760009765625,11.451000213623047,11.451000213623047,35.084999084472656,35.08467102050781,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,196,b'A',IN,None,None,b'A',None,None,None,None,25626.72268518526,b'1',25626.731365740765,1.96,76.103,b'1',None,b'B',b'B',b'B',None,2,2020-02-29 17:20:40,199,402.0,402.760009765625,11.456999778747559,11.456999778747559,35.08700180053711,35.086669921875,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
0,None,None,None,196,b'A',IN,None,None,b'A',None,None,None,None,25626.72268518526,b'1',25626.731365740765,1.96,76.103,b'1',None,b'B',b'B',b'B',None,2,2020-02-29 17:20:40,198,400.0,400.760009765625,11.472999572753906,11.472999572753906,35.0890007019043,35.08866882324219,None,None,None,b'1',b'1',b'1',b'1',b'1',b'1'
