profile_id,platform_number,project_name,pi_name,cycle_number,direction,data_centre,dc_reference,data_state_indicator,data_mode,platform_type,float_serial_no,firmware_version,wmo_inst_type,juld,juld_qc,juld_location,latitude,longitude,position_qc,positioning_system,vertical_sampling_scheme,config_mission_number,profile_pres_qc,profile_temp_qc,profile_psal_qc,date,level,pres,pres_adjusted,pres_adjusted_error,temp,temp_adjusted,temp_adjusted_error,psal,psal_adjusted,psal_adjusted_error,pres_qc,pres_adjusted_qc,temp_qc,temp_adjusted_qc,psal_qc,psal_adjusted_qc
0,None,None,None,209,b'A',AO,None,None,b'R',None,None,None,None,25626.666446778876,b'1',25626.670833353302,-17.36425,50.78829,b'1',None,None,23,b'B',b'B',b'B',2020-02-29 15:59:41,0,1.1200000047683716,None,None,28.94099998474121,None,None,34.742000579833984,None,None,b'1',None,b'1',None,b'1',None
0,None,None,None,209,b'A',AO,None,None,b'R',None,None,None,None,25626.666446778876,b'1',25626.670833353302,-17.36425,50.78829,b'1',None,None,23,b'B',b'B',b'B',2020-02-29 15:59:41,443,878.0,None,None,6.264999866485596,None,None,34.60279846191406,None,None,b'1',None,b'1',None,b'1',None
0,None,None,None,209,b'A',AO,None,None,b'R',None,None,None,None,25626.666446778876,b'1',25626.670833353302,-17.36425,50.78829,b'1',None,None,23,b'B',b'B',b'B',2020-02-29 15:59:41,444,879.9600219726562,None,None,6.263999938964844,None,None,34.60419845581055,None,None,b'1',None,b'1',None,b'1',None
0,None,None,None,209,b'A',AO,None,None,b'R',None,None,None,None,25626.666446778876,b'1',25626.670833353302,-17.36425,50.78829,b'1',None,None,23,b'B',b'B',b'B',2020-02-29 15:59:41,445,882.0,None,None,6.250999927520752,None,None,34.60580062866211,None,None,b'1',None,b'1',None,b'1',None
0,None,None,None,209,b'A',AO,None,None,b'R',None,None,None,None,25626.666446778876,b'1',25626.670833353302,-17.36425,50.78829,b'1',None,None,23,b'B',b'B',b'B',2020-02-29 15:59:41,446,884.0399780273438,None,None,6.241000175476074,None,None,34.60660171508789,None,None,b'1',None,b'1',None,b'1',None
0,None,None,None,209,b'A',AO,None,None,b'R',None,None,None,None,25626.666446778876,b'1',25626.670833353302,-17.36425,50.78829,b'1',None,None,23,b'B',b'B',b'B',2020-02-29 15:59:41,447,886.0399780273438,None,None,6.236000061035156,None,None,34.60660171508789,None,None,b'1',None,b'1',None,b'1',None
0,None,None,None,209,b'A',AO,None,None,b'R',None,None,None,None,25626.666446778876,b'1',25626.670833353302,-17.36425,50.78829,b'1',None,None,23,b'B',b'B',b'B',2020-02-29 15:59:41,448,888.0,None,None,6.234000205993652,None,None,34.60660171508789,None,None,b'1',None,b'1',None,b'1',None
0,None,None,None,209,b'A',AO,None,None,b'R',None,None,None,None,25626.666446778876,b'1',25626.670833353302,-17.36425,50.78829,b'1',None,None,23,b'B',b'B',b'B',2020-02-29 15:59:41,449,889.8800048828125,None,None,6.230999946594238,None,None,34.6068000793457,None,None,b'1',None,b'1',None,b'1',None
0,None,None,None,209,b'A',AO,None,None,b'R',None,None,None,None,25626.666446778876,b'1',25626.670833353302,-17.36425,50.78829,b'1',None,None,23,b'B',b'B',b'B',2020-02-29 15:59:41,450,891.9199829101562,None,None,6.229000091552734,None,None,34.6068000793457,None,None,b'1',None,b'1',None,b'1',None
0,None,None,None,209,b'A',AO,None,None,b'R',None,None,None,None,25626.666446778876,b'1',25626.670833353302,-17.36425,50.78829,b'1',None,None,23,b'B',b'B',b'B',2020-02-29 15:59:41,451,893.9600219726562,None,None,6.2270002365112305,None,None,34.60660171508789,None,None,b'1',None,b'1',None,b'1',None
